"Username","Stimuli.Cue","affordance_parsed","word","lemma","POS.y"
"w10110732","token","slot machine","slot","slot","PART"
"w10137767_tac","token","throw","throw","throw","VERB"
"w10110732","token","trade","trade","trade","VERB"
"w10137767_tac","token","use as coin","coin","coin","VERB"
"w10137767_tac","token","use as coin","use","use","VERB"
"w856721tc","tomahawk","cutting tool","cutting","cut","VERB"
"w856721tc","tomahawk","cutting tool","tool","tool","NOUN"
"w10148278_vm","tomahawk","split something","something","something","PRON"
"w10148278_vm","tomahawk","split something","split","split","VERB"
"w10148278_vm","tomahawk","tomahawk ax throw it","ax","ax","SYM"
"w10148278_vm","tomahawk","tomahawk ax throw it","throw","throw","VERB"
"w10148278_vm","tomahawk","tomahawk ax throw it","tomahawk","tomahawk","NOUN"
"w10148278_vm","tomahawk","tomahawk steak eat it","eat","eat","VERB"
"w10148278_vm","tomahawk","tomahawk steak eat it","steak","steak","NOUN"
"w10148278_vm","tomahawk","tomahawk steak eat it","tomahawk","tomahawk","NOUN"
"w10148278_vm","tomahawk","weapon","weapon","weapon","VERB"
"w10148278_vm","tomahawk","weapon","weapon","weapon","NOUN"
"w856721tc","tomahawk","weapon","weapon","weapon","VERB"
"w856721tc","tomahawk","weapon","weapon","weapon","NOUN"
"w10148278_vm","tomahawk","weight","weight","weight","NOUN"
"w10156253","tomb","burry a body","body","body","NOUN"
"w10156253","tomb","burry a body","bury","bury","VERB"
"w10051899_vpm","tomb","dead people resting","dead","dead","ADJ"
"w10051899_vpm","tomb","dead people resting","people","people","NOUN"
"w10051899_vpm","tomb","dead people resting","resting","rest","VERB"
"w10048138_mts","tomb","hide","hide","hide","NOUN"
"w979168","tombstone","carve onto","carve","carve","VERB"
"w979168","tombstone","carve onto","onto","onto","ADP"
"w213445ebm","tombstone","concrete","concrete","concrete","NOUN"
"w213445ebm","tombstone","death","death","death","NOUN"
"w10011164_tal","tombstone","deathbed marker","deathbed","death","VERB"
"w979168","tombstone","deface","deface","deface","VERB"
"w213445ebm","tombstone","funeral","funeral","funeral","NOUN"
"w213445ebm","tombstone","grave","grave","grave","VERB"
"w213445ebm","tombstone","grey","grey","grey","NOUN"
"w10011164_tal","tombstone","landmark ","landmark","landmark","NOUN"
"w979168","tombstone","remove","remove","remove","VERB"
"w979168","tombstone","stake into the ground","ground","ground","NOUN"
"w979168","tombstone","stake into the ground","stake","stake","NOUN"
"w10140980_cph","tongs","grab","grab","grab","VERB"
"w10140980_cph","tongs","pinch","pinch","pinch","VERB"
"w10133928","tongue","flavor","flavor","flavor","VERB"
"w10113823_DH","tongue","lick","lick","lick","VERB"
"w10113823_DH","tongue","lick","lick","lick","VERB"
"w10133928","tongue","lick","lick","lick","VERB"
"w10133928","tongue","lick","lick","lick","VERB"
"w10060037","tongue","licking","licking","lick","VERB"
"w10113823_DH","tongue","make out","make","make","VERB"
"w10133928","tongue","taste","taste","taste","VERB"
"w10060037","tongue","tasting","tasting","taste","VERB"
"w10113823_DH","tongue","tie a cherry stem","cherry","cherry","NOUN"
"w10113823_DH","tongue","tie a cherry stem","stem","stem","NOUN"
"w10113823_DH","tongue","tie a cherry stem","tie","tie","VERB"
"w10136388","tongue","used","used","use","VERB"
"w10144257KW","tonic","unsure","unsure","unsure","ADJ"
"w10100732_AD","tool","cut","cut","cut","VERB"
"w10129236_kj","tool","design","design","design","VERB"
"w10100732_AD","tool","hammer","hammer","hammer","NOUN"
"w10100732_AD","tool","hammer","hammer","hammer","NOUN"
"w10123187_kb","tool","hammer","hammer","hammer","NOUN"
"w10123187_kb","tool","hammer","hammer","hammer","NOUN"
"w10129236_kj","tool","industrial use","industrial","industrial","ADJ"
"w10129236_kj","tool","industrial use","use","use","VERB"
"w10100732_AD","tool","screw","screw","screw","VERB"
"w10156253","tooth","brush","brush","brush","VERB"
"w10051899_vpm","tooth","chewing","chewing","chew","VERB"
"w10051899_vpm","tooth","eating","eating","eat","VERB"
"w10051899_vpm","tooth","eating","eating","eat","VERB"
"w10048138_mts","tooth","eating","eating","eat","VERB"
"w10048138_mts","tooth","eating","eating","eat","VERB"
"w10048138_mts","tooth","getting money from parents ","getting","get","VERB"
"w10048138_mts","tooth","getting money from parents ","money","money","NOUN"
"w10048138_mts","tooth","getting money from parents ","parents","parent","NOUN"
"w10156253","tooth","smile","smile","smile","VERB"
"w10051899_vpm","tooth","smiling","smiling","smile","VERB"
"w10156253","tooth","source of income","income","income","VERB"
"w10156253","tooth","source of income","source","source","NOUN"
"w10111256","toothbrush","brush teeth","brush","brush","VERB"
"w10111256","toothbrush","brush teeth","teeth","tooth","NOUN"
"w895325_kaf","toothbrush","can use to brush your teeth","brush","brush","VERB"
"w895325_kaf","toothbrush","can use to brush your teeth","can","can","AUX"
"w895325_kaf","toothbrush","can use to brush your teeth","teeth","tooth","NOUN"
"w895325_kaf","toothbrush","can use to brush your teeth","use","use","VERB"
"w10146424AJ","toothbrush","clean hard to reach places","clean","clean","VERB"
"w10146424AJ","toothbrush","clean hard to reach places","hard","hard","ADJ"
"w10146424AJ","toothbrush","clean hard to reach places","places","place","NOUN"
"w10146424AJ","toothbrush","clean hard to reach places","reach","reach","VERB"
"w10146424AJ","toothbrush","clean teeth","clean","clean","VERB"
"w10146424AJ","toothbrush","clean teeth","teeth","tooth","NOUN"
"w10111256","toothbrush","use","use","use","VERB"
"w10111256","toothbrush","wash things","things","thing","NOUN"
"w10111256","toothbrush","wash things","wash","wash","VERB"
"w10154001","topsoil","gardening ","gardening","garde","VERB"
"10140980CH","topsoil","planting","planting","plan","VERB"
"w10099735_dnm","torchlight","heat","heat","heat","VERB"
"w10099735_dnm","torchlight","hold fire","fire","fire","VERB"
"w10099735_dnm","torchlight","hold fire","hold","hold","VERB"
"w10155081_KD","torchlight","light up the yard","light","light","VERB"
"w10155081_KD","torchlight","light up the yard","yard","yard","X"
"w10155081_KD","torchlight","light your way","light","light","VERB"
"w10155081_KD","torchlight","light your way","way","way","NOUN"
"w10136388","tortilla","ate","ate","eat","VERB"
"w10113823_DH","tortilla","bake","bake","bake","VERB"
"w10060037","tortilla","baked","baked","bake","VERB"
"w10136388","tortilla","bought","bought","buy","VERB"
"w10136388","tortilla","broken","broken","break","VERB"
"w10113823_DH","tortilla","buy","buy","buy","VERB"
"w10136388","tortilla","cooked","cooked","cook","VERB"
"w10133928","tortilla","eat","eat","eat","VERB"
"w10060037","tortilla","eaten","eaten","eat","VERB"
"w10113823_DH","tortilla","make","make","make","VERB"
"w10113823_DH","tortilla","sell","sell","sell","VERB"
"w10113823_DH","tortilla","slap someone in the face with","face","face","NOUN"
"w10113823_DH","tortilla","slap someone in the face with","slap","slap","VERB"
"w10113823_DH","tortilla","slap someone in the face with","someone","someone","PRON"
"w10136388","tortilla","torn","torn","tear","VERB"
"w10133928","tortilla","wrap","wrap","wrap","VERB"
"w10128965ER","tortoise","feed","feed","feed","VERB"
"w10128965ER","tortoise","feed","feed","feed","VERB"
"w10095068","tortoise","feed","feed","feed","VERB"
"w10095068","tortoise","feed","feed","feed","VERB"
"w10095061_jdn","tortoise","kept","kept","keep","VERB"
"w10095068","tortoise","look at","look","look","VERB"
"w10128965ER","tortoise","pet","pet","pet","VERB"
"w10095061_jdn","tortoise","picked up","picked","pick","VERB"
"w10128965ER","tortoise","play with","play","play","VERB"
"w10095061_jdn","tortoise","released","released","release","VERB"
"w10095122_hr","tortoise","slow","slow","slow","ADJ"
"w10128965ER","tortoise","train","train","train","VERB"
"w10095068","tortoise","walk with","walk","walk","VERB"
"w10132314MGB","tote","backpack","backpack","backpack","NOUN"
"w10132314MGB","tote","bag","bag","bag","NOUN"
"w10132314MGB","tote","basket","basket","basket","NOUN"
"w10132314MGB","tote","box","box","box","NOUN"
"w10132314MGB","tote","buggy","buggy","buggy","NOUN"
"w10140827_bms","tote","can be used as weapons","can","can","AUX"
"w10140827_bms","tote","can be used as weapons","used","use","VERB"
"w10140827_bms","tote","can be used as weapons","weapons","weapon","VERB"
"w10140827_bms","tote","carry belongings","belongings","belonging","NOUN"
"w10140827_bms","tote","carry belongings","carry","carry","VERB"
"w10132314MGB","tote","cart","cart","cart","NOUN"
"w10140827_bms","tote","provides style","provides","provide","VERB"
"w10140827_bms","tote","provides style","style","style","NOUN"
"w10132314MGB","tote","purse","purse","purse","NOUN"
"w10132314MGB","tote","satchel","satchel","satchel","NOUN"
"w10132516JAG","tote","use","use","use","VERB"
"w10132314MGB","tote","wagon","wagon","wagon","NOUN"
"w10157643_JQM","toupee","blind an enemy","blind","blind","VERB"
"w10157643_JQM","toupee","blind an enemy","enemy","enemy","NOUN"
"w10157643_JQM","toupee","cover baldness","baldness","baldness","NOUN"
"w10157643_JQM","toupee","cover baldness","cover","cover","VERB"
"w10157643_JQM","toupee","keep your head warm","head","head","NOUN"
"w10157643_JQM","toupee","keep your head warm","keep","keep","VERB"
"w10157643_JQM","toupee","keep your head warm","warm","warm","ADJ"
"w10157643_JQM","toupee","touch something without making direct contact","contact","contact","NOUN"
"w10157643_JQM","toupee","touch something without making direct contact","direct","direct","VERB"
"w10157643_JQM","toupee","touch something without making direct contact","making","make","NOUN"
"w10157643_JQM","toupee","touch something without making direct contact","something","something","PRON"
"w10157643_JQM","toupee","touch something without making direct contact","touch","touch","NOUN"
"w10157643_JQM","toupee","touch something without making direct contact","without","without","ADP"
"w10157643_JQM","toupee","wipe up a mess","mess","mess","NOUN"
"w10157643_JQM","toupee","wipe up a mess","wipe","wipe","VERB"
"w10132314MGB","tower","big","big","big","ADJ"
"w10132314MGB","tower","built","built","build","VERB"
"w10132314MGB","tower","lean","lean","lean","VERB"
"w10132314MGB","tower","lighthouse","lighthouse","lighthouse","NOUN"
"w10140827_bms","tower","lock up princesses","lock","lock","VERB"
"w10140827_bms","tower","lock up princesses","princesses","princess","NOUN"
"w10132314MGB","tower","monument","monument","monument","VERB"
"w10140827_bms","tower","provide a home","home","home","ADV"
"w10140827_bms","tower","provide a home","provide","provide","VERB"
"w10140827_bms","tower","provide protection","provide","provide","VERB"
"w10132314MGB","tower","skyscraper","skyscraper","skyscraper","NOUN"
"w10132314MGB","tower","sway","sway","sway","VERB"
"w10132314MGB","tower","tall building","building","building","NOUN"
"w10132314MGB","tower","tall building","tall","tall","ADJ"
"w10132314MGB","tower","tall","tall","tall","ADJ"
"w10132516JAG","tower","use","use","use","VERB"
"w10107621_ssm","townsfolk","build","build","build","VERB"
"w10107621_ssm","townsfolk","communicate","communicate","communicate","VERB"
"110106584_aa","townsfolk","family","family","family","NOUN"
"110106584_aa","townsfolk","friend","friend","friend","NOUN"
"110106584_aa","townsfolk","neighbor","neighbor","neighbor","NOUN"
"w10107621_ssm","townsfolk","riot","riot","riot","PART"
"w10108610_ljd","townsfolk","talk","talk","talk","VERB"
"w10107621_ssm","townsfolk","work","work","work","VERB"
"w10063218_acs","toy","display","display","display","VERB"
"w10063218_acs","toy","gift","gift","gift","NOUN"
"W10135983RS","toy","organize it","organize","organize","VERB"
"W10135983RS","toy","play with it","play","play","VERB"
"w10063218_acs","toy","play","play","play","VERB"
"w10063218_acs","toy","sell","sell","sell","VERB"
"w10140660-mmr","track","exercise","exercise","exercise","VERB"
"w10140660-mmr","track","lay","lay","lay","VERB"
"w10140660-mmr","track","park","park","park","NOUN"
"w10140660-mmr","track","race","race","race","VERB"
"w10140660-mmr","track","run","run","run","VERB"
"w10140660-mmr","track","walk","walk","walk","VERB"
"w10081549_zd","tracksuit","outfit","outfit","outfit","NOUN"
"W968790","tracksuit","race","race","race","NOUN"
"w10107866_ds","tracksuit","running","running","run","VERB"
"w10081549_zd","tracksuit","track","track","track","VERB"
"W968790","tracksuit","wear it","wear","wear","VERB"
"w10107866_ds","tracksuit","wearing","wearing","wear","VERB"
"w10137916_TP","tractor","field","field","field","NOUN"
"w10137916_TP","tractor","green","green","green","ADJ"
"w10019623HH","tractor","grow","grow","grow","VERB"
"w10019623HH","tractor","plant","plant","plant","VERB"
"w10075136_mmh","trailer","lived in","lived","liv","VERB"
"w10134023","trailer","sit in","sit","sit","VERB"
"w10134023","trailer","sleep in ","sleep","sleep","VERB"
"w10075136_mmh","trailer","used to carry materials in","carry","carry","VERB"
"w10075136_mmh","trailer","used to carry materials in","materials","materials","NOUN"
"w10075136_mmh","trailer","used to carry materials in","used","use","VERB"
"w686393_KML","train","drive","drive","drive","VERB"
"w686393_KML","train","ride","ride","ride","VERB"
"w467523_bcr","train","sleep","sleep","sleep","VERB"
"w467523_bcr","train","travel","travel","travel","VERB"
"w467523_bcr","train","work","work","work","VERB"
"w10034608_cls","trainee","show the ropes","ropes","rope","NOUN"
"w10034608_cls","trainee","show the ropes","show","show","VERB"
"w10034608_cls","trainee","tell what to do","tell","tell","VERB"
"w10034608_cls","trainee","train","train","train","VERB"
"w10034608_cls","trainee","train","train","train","NOUN"
"w10138333_jms","trainee","train","train","train","VERB"
"w10138333_jms","trainee","train","train","train","NOUN"
"w10138333_jms","trainee","work","work","work","NOUN"
"w10128098","tranquilizer","drug","drug","drug","NOUN"
"w10142111_AS","tranquilizer","knocked out","knocked","knock","VERB"
"w10128098","tranquilizer","pills","pills","pill","NOUN"
"w10142111_AS","tranquilizer","sleep","sleep","sleep","VERB"
"w10142111_AS","tranquilizer","sleep","sleep","sleep","VERB"
"w10128098","tranquilizer","sleep","sleep","sleep","VERB"
"w10128098","tranquilizer","sleep","sleep","sleep","VERB"
"w925012_jfb","tranquilizers","get high","get","get","VERB"
"w925012_jfb","tranquilizers","get high","high","high","INTJ"
"w925012_jfb","tranquilizers","put someone to sleep","put","put","VERB"
"w925012_jfb","tranquilizers","put someone to sleep","sleep","sleep","VERB"
"w925012_jfb","tranquilizers","put someone to sleep","someone","someone","PRON"
"w925012_jfb","tranquilizers","sell for cash","cash","cash","NOUN"
"w925012_jfb","tranquilizers","sell for cash","sell","sell","VERB"
"w10063218_acs","trap","catch something","catch","catch","VERB"
"w10063218_acs","trap","catch something","something","something","PRON"
"w10063218_acs","trap","neighborhood","neighborhood","neighborhood","NOUN"
"W10135983RS","trap","traps things","things","thing","NOUN"
"W10135983RS","trap","traps things","traps","trap","VERB"
"w10140980_cph","trapeze","spin","spin","spin","VERB"
"w10140980_cph","trapeze","tricks","tricks","trick","VERB"
"10138473","trashcan","emptied","emptied","empty","VERB"
"10138473","trashcan","kicked","kicked","kick","VERB"
"10138473","trashcan","used","used","use","VERB"
"w10132314MGB","traveler","bike","bike","bike","NOUN"
"w10132314MGB","traveler","bus","bus","bus","NOUN"
"w10132314MGB","traveler","car","car","car","NOUN"
"w10132314MGB","traveler","drive","drive","drive","VERB"
"w10132314MGB","traveler","explore","explore","explore","VERB"
"w10132314MGB","traveler","explorer","explorer","explorer","NOUN"
"w10132314MGB","traveler","fly","fly","fly","VERB"
"w10132314MGB","traveler","hike","hike","hike","VERB"
"w10140827_bms","traveler","make friends","friends","friend","NOUN"
"w10140827_bms","traveler","make friends","make","make","VERB"
"w10132314MGB","traveler","person","person","person","NOUN"
"w10132314MGB","traveler","plane","plane","plane","NOUN"
"w10132516JAG","traveler","talk","talk","talk","VERB"
"w10132314MGB","traveler","train","train","train","NOUN"
"w10140827_bms","traveler","travel to many places","many","many","ADJ"
"w10140827_bms","traveler","travel to many places","places","place","NOUN"
"w10140827_bms","traveler","travel to many places","travel","travel","VERB"
"w10132314MGB","traveler","view","view","view","VERB"
"w10132314MGB","traveler","walk","walk","walk","VERB"
"w10132314MGB","traveler","wander","wander","wander","VERB"
"w10134255","traveller","fancy","fancy","fancy","ADJ"
"w10135279_agl","traveller","fly","fly","fly","VERB"
"w10135279_agl","traveller","foreigner","foreigner","foreigner","NOUN"
"w10134255","traveller","going somewhere","going","go","VERB"
"w10134255","traveller","going somewhere","somewhere","somewhere","ADV"
"w10115261_mmd","traveller","lonely","lonely","lonely","ADJ"
"w10134255","traveller","places","places","place","NOUN"
"10094962_mem","traveller","to ride on","ride","ride","VERB"
"w10135279_agl","traveller","travel","travel","travel","VERB"
"w10135279_agl","traveller","visit","visit","visit","VERB"
"w10134255","traveller","wisdom","wisdom","wisdom","X"
"w10099306","tray","lunchroom","lunchroom","lunchroom","NOUN"
"w10099306","treadmill","exercising","exercising","exercise","VERB"
"w10099306","treadmill","running","running","run","VERB"
"w10105965","treasure","find","find","find","VERB"
"w10156073_sb","treasure","gift it ","gift","gift","VERB"
"w10156073_sb","treasure","hide it","hide","hide","VERB"
"w10105965","treasure","hide","hide","hide","VERB"
"w10105965","treasure","hunt","hunt","hunt","VERB"
"w10090639","treasure","keep","keep","keep","VERB"
"w10156073_sb","treasure","motivate","motivate","motivate","VERB"
"w10090639","treasure","sell","sell","sell","VERB"
"w10105965","treasure","store","store","store","VERB"
"w10156253","tree","climb","climb","climb","VERB"
"w10048138_mts","tree","everything ","everything","everything","PRON"
"w10048138_mts","tree","grow","grow","grow","VERB"
"w10051899_vpm","tree","house tree","house","house","NOUN"
"w10051899_vpm","tree","house tree","tree","tree","NOUN"
"w10048138_mts","tree","paper","paper","paper","NOUN"
"w10048138_mts","tree","paper","paper","paper","NOUN"
"w10156253","tree","paper","paper","paper","NOUN"
"w10156253","tree","paper","paper","paper","NOUN"
"w10156253","tree","pencils","pencils","pencil","NOUN"
"w10156253","tree","pencils","pencils","pencil","NOUN"
"w10048138_mts","tree","pencils","pencils","pencil","NOUN"
"w10048138_mts","tree","pencils","pencils","pencil","NOUN"
"w10051899_vpm","tree","shade","shade","shade","VERB"
"w10051899_vpm","tree","zipline","zipline","zipline","NOUN"
"10138868","trench","battle","battle","battle","VERB"
"10138868","trench","poor","poor","poor","ADJ"
"10138868","trench","rhyme with french","french","french","ADJ"
"10138868","trench","rhyme with french","rhyme","rhyme","NOUN"
"w10127046_lob","triceps","build","build","build","VERB"
"w10127046_lob","triceps","climb","climb","climb","VERB"
"w10127046_lob","triceps","exercise","exercise","exercise","VERB"
"w10127046_lob","triceps","lift","lift","lift","VERB"
"w686393_KML","tricycle","fun","fun","fun","VERB"
"w686393_KML","tricycle","push","push","push","INTJ"
"w467523_bcr","tricycle","ride","ride","ride","VERB"
"w467523_bcr","tricycle","ride","ride","ride","VERB"
"w686393_KML","tricycle","ride","ride","ride","VERB"
"w686393_KML","tricycle","ride","ride","ride","VERB"
"w10138405AH","trigger","mental association ","association","association","NOUN"
"w10138405AH","trigger","mental association ","mental","mental","ADJ"
"w10114716_bmg","trigger","pull","pull","pull","NOUN"
"w10114716_bmg","trigger","release","release","release","VERB"
"w10154001","trinket","collect","collect","collect","VERB"
"w10154001","trinket","display","display","display","VERB"
"10140980CH","trinket","hanging","hanging","hang","VERB"
"10140980CH","trinket","wearing","wearing","wear","VERB"
"W10135983RS","tripe","protect","protect","protect","VERB"
"w10127046_lob","trolley","drive","drive","drive","VERB"
"w10127046_lob","trolley","sit inside of","inside","inside","ADV"
"w10127046_lob","trolley","sit inside of","sit","sit","VERB"
"w10127046_lob","trolley","stand inside of","inside","inside","ADV"
"w10127046_lob","trolley","stand inside of","stand","stand","VERB"
"w10127046_lob","trolley","transport","transport","transport","VERB"
"w10079390MW","trombone","be in a band","band","band","NOUN"
"w101333088_ccb","trombone","marching","marching","march","VERB"
"w10079390MW","trombone","play it","play","play","VERB"
"w10140827_bms","trombone","play music","music","music","NOUN"
"w10140827_bms","trombone","play music","play","play","VERB"
"w10115532","trombone","play","play","play","VERB"
"w101333088_ccb","trombone","playing","playing","play","VERB"
"w10079390MW","trombone","throw it","throw","throw","VERB"
"w10079390MW","trombone","use it as a straw","straw","straw","NOUN"
"w10079390MW","trombone","use it as a straw","use","use","VERB"
"w10064133_JDH","trophy","bragging","bragging","brag","VERB"
"w10064133_JDH","trophy","weapon","weapon","weapon","VERB"
"w10136251","trophy","winner","winner","winner","NOUN"
"w10122952BM","trousers","buy new pants ","buy","buy","VERB"
"w10122952BM","trousers","buy new pants ","new","new","ADJ"
"w10122952BM","trousers","buy new pants ","pants","pants","NOUN"
"w10134960_kac","trousers","folded","folded","fold","VERB"
"w10134960_kac","trousers","kept","kept","keep","VERB"
"w10122952BM","trousers","make trousers","make","make","VERB"
"w10122952BM","trousers","make trousers","trousers","trousers","NOUN"
"w10134960_kac","trousers","washed","washed","washed","VERB"
"w10122952BM","trousers","wear trousers","trousers","trousers","NOUN"
"w10122952BM","trousers","wear trousers","wear","wear","VERB"
"10115261_mmd","trousers","wearing them","wearing","wear","VERB"
"w10134960_kac","trousers","worn","worn","wear","VERB"
"w10133128_KC","trout","baked","baked","bake","VERB"
"w10133128_KC","trout","cooked","cooked","cook","VERB"
"w10071291BY","trout","eat","eat","eat","VERB"
"w10133128_KC","trout","eaten","eaten","eat","VERB"
"w10133128_KC","trout","fished","fished","fish","VERB"
"w10133128_KC","trout","gutted","gutted","gut","VERB"
"w10133128_KC","trout","smoked","smoked","smok","VERB"
"w10071291BY","trout","swim","swim","swim","VERB"
"w214176_hdb","trucks","avoid","avoid","avoid","VERB"
"w214176_hdb","trucks","buy","buy","buy","VERB"
"w214176_hdb","trucks","clean","clean","clean","VERB"
"w10130203_sbv","trucks","driving","driving","drive","VERB"
"w214176_hdb","trucks","ride","ride","ride","VERB"
"w214176_hdb","trucks","sell","sell","sell","VERB"
"w10157208_AB","trumpet","buy","buy","buy","VERB"
"w10157208_AB","trumpet","carry","carry","carry","VERB"
"w10157208_AB","trumpet","clean","clean","clean","VERB"
"w10157208_AB","trumpet","listen to","listen","listen","VERB"
"w10087684_tmb","trumpet","melt","melt","melt","VERB"
"w10157208_AB","trumpet","play","play","play","VERB"
"w10157208_AB","trumpet","play","play","play","VERB"
"w10087684_tmb","trumpet","play","play","play","VERB"
"w10087684_tmb","trumpet","play","play","play","VERB"
"w10087684_tmb","trumpet","sell","sell","sell","VERB"
"w10087684_tmb","trumpet","sell","sell","sell","VERB"
"w10157208_AB","trumpet","sell","sell","sell","VERB"
"w10157208_AB","trumpet","sell","sell","sell","VERB"
"w10134977D.P.","trumpet","to blow air through","air","air","NOUN"
"w10134977D.P.","trumpet","to blow air through","blow","blow","VERB"
"w10134977D.P.","trumpet","to clean","clean","clean","VERB"
"w10134977D.P.","trumpet","to grease it","grease","grease","VERB"
"w10134977D.P.","trumpet","to make it shinny","make","make","VERB"
"w10134977D.P.","trumpet","to make loud noises","loud","loud","ADV"
"w10134977D.P.","trumpet","to make loud noises","make","make","VERB"
"w10134977D.P.","trumpet","to make loud noises","noises","noise","VERB"
"w10134977D.P.","trumpet","to make music","make","make","VERB"
"w10134977D.P.","trumpet","to make music","music","music","NOUN"
"w10134977D.P.","trumpet","to make pretty noises","make","make","VERB"
"w10134977D.P.","trumpet","to make pretty noises","noises","noise","VERB"
"w10134977D.P.","trumpet","to make pretty noises","pretty","pretty","ADV"
"w10134977D.P.","trumpet","to oil it","oil","oil","VERB"
"w10134977D.P.","trumpet","to play","play","play","VERB"
"w10134977D.P.","trumpet","to pretend to play","play","play","VERB"
"w10134977D.P.","trumpet","to pretend to play","pretend","pretend","VERB"
"w10134977D.P.","trumpet","to use as a prop","prop","prop","VERB"
"w10134977D.P.","trumpet","to use as a prop","use","use","VERB"
"w10134977D.P.","trumpet","to use for decoration","use","use","VERB"
"w10121575KN","trunk","storage and contain future supplied","contain","contain","VERB"
"w10121575KN","trunk","storage and contain future supplied","future","future","NOUN"
"w10121575KN","trunk","storage and contain future supplied","supplied","suppli","VERB"
"w10127945","tub","clean","clean","clean","VERB"
"w10127945","tub","clean","clean","clean","VERB"
"w10104063_cmc","tub","clean","clean","clean","VERB"
"w10104063_cmc","tub","clean","clean","clean","VERB"
"w10011881DND","tub","relax","relax","relax","VERB"
"w10127945","tub","sleep","sleep","sleep","VERB"
"w10011881DND","tub","soak","soak","soak","VERB"
"w10127945","tub","water","water","water","NOUN"
"w10144257KW","tuba","break","break","break","VERB"
"w10144257KW","tuba","bump","bump","bump","VERB"
"w10144257KW","tuba","carry","carry","carry","VERB"
"w10144257KW","tuba","color","color","color","NOUN"
"w10144257KW","tuba","drop","drop","drop","VERB"
"w10144257KW","tuba","fix","fix","fix","VERB"
"w10144257KW","tuba","play","play","play","VERB"
"w10144257KW","tuba","throw","throw","throw","VERB"
"w10110732","tube","to connect","connect","connect","VERB"
"w10110732","tube","to see through","see","see","VERB"
"w10088419","tugboat","boat","boat","boat","NOUN"
"w10117786HW","tugboat","build","build","build","VERB"
"w10088419","tugboat","float","float","float","VERB"
"10138605GB","tugboat","ocean","ocean","ocean","NOUN"
"w10134091_akl","tugboat","pull","pull","pull","VERB"
"w10117786HW","tugboat","ride","ride","ride","VERB"
"w10088419","tugboat","sink","sink","sink","VERB"
"10138605GB","tugboat","swim","swim","swim","VERB"
"w10117786HW","tugboat","travel","travel","travel","VERB"
"w10112940_gcr","tulip","attracts","attracts","attract","VERB"
"w10112940_gcr","tulip","beautifies","beautifies","beautify","VERB"
"w10112940_gcr","tulip","creates pleasant aroma","aroma","aroma","NOUN"
"w10112940_gcr","tulip","creates pleasant aroma","creates","create","VERB"
"w10112940_gcr","tulip","creates pleasant aroma","pleasant","pleasant","ADJ"
"w10112940_gcr","tulip","express feelings","express","express","VERB"
"w10112940_gcr","tulip","express feelings","feelings","feeling","NOUN"
"w10140769","tulip","gift","gift","gift","NOUN"
"w10140769","tulip","plant","plant","plant","VERB"
"w10011881DND","tummy","digest","digest","digest","VERB"
"w10127945","tummy","eat","eat","eat","VERB"
"w10127945","tummy","eat","eat","eat","VERB"
"w10104063_cmc","tummy","eat","eat","eat","VERB"
"w10104063_cmc","tummy","eat","eat","eat","VERB"
"w10127945","tummy","feel","feel","feel","VERB"
"w218848","tummy","food","food","food","NOUN"
"w10127945","tummy","hold","hold","hold","VERB"
"w10011881DND","tummy","nutrition","nutrition","nutrition","NOUN"
"w10127945","tummy","rub","rub","rub","VERB"
"w10127945","tummy","rub","rub","rub","VERB"
"w10104063_cmc","tummy","rub","rub","rub","VERB"
"w10104063_cmc","tummy","rub","rub","rub","VERB"
"w10127945","tummy","shake","shake","shake","VERB"
"w10127945","tummy","slap","slap","slap","VERB"
"w10011881DND","tummy","store","store","store","VERB"
"w10140660-mmr","tuna","cook","cook","cake","VERB"
"w10140660-mmr","tuna","eat","eat","eat","VERB"
"w10140660-mmr","tuna","protein ","protein","protein","NOUN"
"w10063218_acs","turban","religion","religion","religion","NOUN"
"W10135983RS","turban","spins","spins","spin","VERB"
"w10130700_kac","turf","fall","fall","fall","VERB"
"w10141284_kjb","turf","field","field","field","NOUN"
"w10141284_kjb","turf","lawn","lawn","lawn","NOUN"
"w10130700_kac","turf","lay down","lay","lay","VERB"
"w10141284_kjb","turf","make","make","make","VERB"
"w10130700_kac","turf","run","run","run","VERB"
"w10141284_kjb","turf","sell","sell","sell","VERB"
"w10053855_kns","turf","water","water","water","VERB"
"w10144257KW","turnip","bake","bake","bake","VERB"
"w10144257KW","turnip","cook","cook","cake","VERB"
"w10144257KW","turnip","eat","eat","eat","VERB"
"w10144257KW","turnip","garden","garden","garden","VERB"
"w10144257KW","turnip","look","look","look","VERB"
"w10144257KW","turnip","pull","pull","pull","VERB"
"w10144257KW","turnip","scallop","scallop","scallop","NOUN"
"w10157643_JQM","turntable","burn music","burn","burn","VERB"
"w10157643_JQM","turntable","burn music","music","music","VERB"
"w10157643_JQM","turntable","harvest for electronic parts","electronic","electronic","ADJ"
"w10157643_JQM","turntable","harvest for electronic parts","parts","part","NOUN"
"w10157643_JQM","turntable","mix music","mix","mix","VERB"
"w10157643_JQM","turntable","mix music","music","music","VERB"
"w10157643_JQM","turntable","play music","music","music","VERB"
"w10157643_JQM","turntable","play music","play","play","VERB"
"w10157643_JQM","turntable","sit an object on","object","object","ADV"
"w10157643_JQM","turntable","sit an object on","sit","sit","VERB"
"w10157643_JQM","turntable","wind cord","cord","cord","NOUN"
