Cue,Answer,Shuffle,Stimuli Notes,Value
tabloid,,ON,4.52173913,2621
taffy,,ON,4.6,2622
tag,,ON,4.72,2623
tailcoat,,ON,5.47826087,2624
taillight,,ON,5,2625
tailor,,ON,5.130434783,2626
talisman,,ON,4.708333333,2627
tambourine,,ON,5.916666667,2628
tampon,,ON,6.208333333,2629
tangerine,,ON,5.772727273,2630
tank,,ON,4.608695652,2631
tape,,ON,5.833333333,2632
tapestry,,ON,4.565217391,2633
tapioca,,ON,4.454545455,2634
tar,,ON,4.37037037,2635
tartar,,ON,4.48,2636
tattoo,,ON,4.730769231,2637
tavern,,ON,4.36,2638
taxi,,ON,5.464285714,2639
taxpayer,,ON,4.583333333,2640
tea,,ON,6.153846154,2641
teabag,,ON,6.32,2642
teacher,,ON,5.416666667,2643
teacup,,ON,6.347826087,2644
teahouse,,ON,4.347826087,2645
teakettle,,ON,6.125,2646
teakwood,,ON,5.136363636,2647
teammate,,ON,5.074074074,2648
teapot,,ON,6.2,2649
tear,,ON,4.44,2650
teardrop,,ON,4.695652174,2651
tearoom,,ON,4.458333333,2652
teaspoon,,ON,4.76,2653
teaspoonful,,ON,4.4,2654
technician,,ON,4.56,2655
tee,,ON,5.347826087,2656
teenager,,ON,5.08,2657
teeth,,ON,6.275862069,2658
telescope,,ON,5.916666667,2659
television,,ON,5.6,2660
temple,,ON,4.84,2661
tenant,,ON,4.8,2662
tenderloin,,ON,4.962962963,2663
tent,,ON,5.5,2664
tepee,,ON,4.916666667,2665
termite,,ON,4.32,2666
terrace,,ON,4.454545455,2667
terrier,,ON,5.416666667,2668
terrycloth,,ON,4.692307692,2669
testes,,ON,5.083333333,2670
testicle,,ON,6.24,2671
textile,,ON,4.964285714,2672
theatergoer,,ON,5,2673
theologian,,ON,4.47826087,2674
therapist,,ON,5.148148148,2675
thermometer,,ON,5.56,2676
thermos,,ON,5.518518519,2677
thermostat,,ON,5.074074074,2678
thesaurus,,ON,5.363636364,2679
thigh,,ON,5.76,2680
thimble,,ON,5.347826087,2681
thong,,ON,6.47826087,2682
thorn,,ON,4.925925926,2683
thread,,ON,4.76,2684
throat,,ON,5.347826087,2685
throne,,ON,5.217391304,2686
thumb,,ON,6.357142857,2687
thumbnail,,ON,4.88,2688
thumbscrew,,ON,5.173913043,2689
thumbtack,,ON,5.956521739,2690
thyme,,ON,4.958333333,2691
ticket,,ON,5.333333333,2692
tickler,,ON,4.76,2693
tie,,ON,6.260869565,2694
tightrope,,ON,4.590909091,2695
tights,,ON,5.956521739,2696
tile,,ON,4.76,2697
tiller,,ON,4.541666667,2698
timber,,ON,4.695652174,2699
timepiece,,ON,5.375,2700
tin,,ON,4.727272727,2701
tinderbox,,ON,4.958333333,2702
tinfoil,,ON,5.458333333,2703
tinplate,,ON,4.869565217,2704
tinsel,,ON,4.777777778,2705
tire,,ON,5.291666667,2706
tissue,,ON,5.72,2707
tit,,ON,5.92,2708
toast,,ON,6.2,2709
toaster,,ON,6.04,2710
toastmaster,,ON,4.652173913,2711
tobacco,,ON,5.666666667,2712
toboggan,,ON,5.68,2713
toddler,,ON,5.875,2714
toe,,ON,5.954545455,2715
toffee,,ON,5.608695652,2716
tofu,,ON,5.555555556,2717
toga,,ON,4.52173913,2718
Toilet,,ON,6.368918919,2719
toiletry,,ON,5.222222222,2720
token,,ON,5.2,2721
tomahawk,,ON,4.958333333,2722
tomato,,ON,6.125,2723
tomb,,ON,4.739130435,2724
tombstone,,ON,5.043478261,2725
tong,,ON,5.227272727,2726
tongs,,ON,5.826086957,2727
tongue,,ON,5.928571429,2728
tonic,,ON,5.086956522,2729
tool,,ON,6.304347826,2730
tooth,,ON,6.037037037,2731
toothbrush,,ON,6.72,2732
toothpaste,,ON,5.76,2733
toothpick,,ON,6.375,2734
topaz,,ON,4.642857143,2735
topsoil,,ON,4.92,2736
torch,,ON,4.851851852,2737
torchlight,,ON,4.64,2738
torso,,ON,5.64,2739
tortilla,,ON,6.037037037,2740
tortoise,,ON,4.541666667,2741
tote,,ON,4.28,2742
toupee,,ON,6.217391304,2743
tourist,,ON,5,2744
tourniquet,,ON,4.956521739,2745
towel,,ON,6.04,2746
tower,,ON,4.307692308,2747
townsfolk,,ON,4.583333333,2748
townspeople,,ON,4.909090909,2749
toy,,ON,6.08,2750
track,,ON,4.916666667,2751
tracksuit,,ON,5.653846154,2752
tractor,,ON,5.590909091,2753
tradesman,,ON,4.84,2754
trailer,,ON,5.296296296,2755
train,,ON,5.333333333,2756
trainee,,ON,4.72,2757
trainer,,ON,5.357142857,2758
trampoline,,ON,5.88,2759
tranquilizer,,ON,4.56,2760
tranquilizers,,ON,4.607142857,2761
trap,,ON,4.695652174,2762
trapeze,,ON,4.958333333,2763
trash,,ON,5.136363636,2764
trashcan,,ON,5.76,2765
traveler,,ON,4.714285714,2766
traveller,,ON,4.5,2767
tray,,ON,5.166666667,2768
treadmill,,ON,6,2769
treasure,,ON,4.666666667,2770
treat,,ON,4.791666667,2771
tree,,ON,5.84,2772
trench,,ON,4.285714286,2773
triceps,,ON,5.52,2774
tricycle,,ON,6.173913043,2775
trigger,,ON,5.16,2776
trinket,,ON,4.791666667,2777
tripe,,ON,4.7,2778
tripod,,ON,5,2779
trolley,,ON,5.416666667,2780
trombone,,ON,5.75,2781
trophy,,ON,4.916666667,2782
trousers,,ON,6.185185185,2783
trout,,ON,4.76,2784
truck,,ON,6.041666667,2785
trucks,,ON,6.2,2786
trumpet,,ON,6.291666667,2787
trunk,,ON,5.217391304,2788
tub,,ON,6.086956522,2789
tuba,,ON,5.130434783,2790
tube,,ON,4.916666667,2791
tubing,,ON,4.625,2792
tugboat,,ON,4.555555556,2793
tulip,,ON,5.217391304,2794
tumbler,,ON,5.136363636,2795
tummy,,ON,5.125,2796
tuna,,ON,4.916666667,2797
tunic,,ON,4.76,2798
turban,,ON,5.148148148,2799
turf,,ON,4.36,2800
turkey,,ON,4.833333333,2801
turnip,,ON,6.12,2802
turnstile,,ON,4.818181818,2803
turntable,,ON,5.347826087,2804
turtle,,ON,4.821428571,2805
turtleneck,,ON,5.375,2806
tutor,,ON,4.608695652,2807
tutu,,ON,5.413793103,2808
tuxedo,,ON,5.259259259,2809
tweezer,,ON,5.272727273,2810
twig,,ON,5.28,2811
twine,,ON,5.5,2812
tyke,,ON,5.05,2813
typewriter,,ON,5.592592593,2814
ukulele,,ON,5.782608696,2815
umbrella,,ON,6.4,2816
uncle,,ON,5.392857143,2817
underbrush,,ON,4.5,2818
underclothes,,ON,6,2819
underclothing,,ON,6.36,2820
undercoat,,ON,4.772727273,2821
undergarment,,ON,6.074074074,2822
underpants,,ON,6,2823
undershirt,,ON,5.954545455,2824
underwear,,ON,6.52173913,2825
uniform,,ON,5.666666667,2826
upholstery,,ON,5.461538462,2827
urinal,,ON,5.666666667,2828
urn,,ON,4.791666667,2829
vaccine,,ON,4.321428571,2830
vacuum,,ON,5.291666667,2831
vagina,,ON,6.041666667,2832
vaginal,,ON,4.36,2833
valet,,ON,4.625,2834
valve,,ON,4.869565217,2835
van,,ON,6.28,2836
vanilla,,ON,4.518518519,2837
vase,,ON,5.36,2838
vaseline,,ON,5.608695652,2839
veal,,ON,4.5,2840
vegetable,,ON,6.391304348,2841
vegetation,,ON,4.925925926,2842
vehicle,,ON,6.173913043,2843
veil,,ON,5.727272727,2844
vein,,ON,4.44,2845
velvet,,ON,4.916666667,2846
vendor,,ON,5,2847
ventilator,,ON,4.72,2848
veranda,,ON,4.666666667,2849
vermicelli,,ON,5.571428571,2850
vermouth,,ON,4.318181818,2851
vessel,,ON,4.925925926,2852
vest,,ON,6,2853
veterinarian,,ON,5.074074074,2854
vibrator,,ON,6.464285714,2855
videotape,,ON,5.44,2856
viewfinder,,ON,4.916666667,2857
village,,ON,4.44,2858
villager,,ON,4.666666667,2859
vinaigrette,,ON,5.363636364,2860
vine,,ON,5,2861
vinegar,,ON,5.291666667,2862
vinyl,,ON,4.6,2863
viola,,ON,4.458333333,2864
violin,,ON,6.043478261,2865
violinist,,ON,4.47826087,2866
virgin,,ON,4.448275862,2867
visor,,ON,5.041666667,2868
vitamin,,ON,5.2,2869
vitamins,,ON,5.12,2870
vocalist,,ON,4.269230769,2871
vodka,,ON,5.56,2872
volleyball,,ON,6.52,2873
vomit,,ON,4.666666667,2874
voter,,ON,4.75,2875
vulva,,ON,5.16,2876
wafer,,ON,5.909090909,2877
waffle,,ON,6.173913043,2878
wagon,,ON,5.375,2879
waist,,ON,4.888888889,2880
waistband,,ON,5.833333333,2881
waistcoat,,ON,6.44,2882
waiter,,ON,4.48,2883
waitress,,ON,4.826086957,2884
walker,,ON,5.181818182,2885
wall,,ON,4.68,2886
wallboard,,ON,4.64,2887
wallet,,ON,6.136363636,2888
wallpaper,,ON,4.875,2889
walnut,,ON,5.791666667,2890
walrus,,ON,4.875,2891
wand,,ON,5.08,2892
warden,,ON,4.434782609,2893
wart,,ON,4.56,2894
washbasin,,ON,5.833333333,2895
washboard,,ON,5.208333333,2896
washbowl,,ON,5.692307692,2897
washcloth,,ON,6.192307692,2898
washer,,ON,5.518518519,2899
washerwoman,,ON,4.55,2900
washroom,,ON,5.037037037,2901
washstand,,ON,4.652173913,2902
waste,,ON,4.318181818,2903
wastebasket,,ON,6.217391304,2904
watch,,ON,5.269230769,2905
watchband,,ON,5.923076923,2906
watchdog,,ON,4.333333333,2907
watchmaker,,ON,4.56,2908
water,,ON,6.192307692,2909
watercress,,ON,4.782608696,2910
watermelon,,ON,5.869565217,2911
wax,,ON,5.291666667,2912
waxwork,,ON,4.3,2913
weapon,,ON,5.52173913,2914
weaponry,,ON,5,2915
weatherman,,ON,4.285714286,2916
web,,ON,4.375,2917
weed,,ON,5.28,2918
wench,,ON,4.956521739,2919
wheat,,ON,4.88,2920
wheel,,ON,5.458333333,2921
wheelbarrow,,ON,5.5,2922
Wheelchair,,ON,6.132791328,2923
wheelhouse,,ON,4.434782609,2924
whip,,ON,5,2925
whirlpool,,ON,4.565217391,2926
whisk,,ON,6,2927
whisker,,ON,4.863636364,2928
whiskers,,ON,4.625,2929
whiskey,,ON,6.08,2930
whisky,,ON,5.857142857,2931
whistle,,ON,4.47826087,2932
whore,,ON,4.782608696,2933
wife,,ON,6.357142857,2934
wig,,ON,5.913043478,2935
wigmaker,,ON,4.36,2936
wigwam,,ON,4.888888889,2937
wildcat,,ON,4.583333333,2938
wildlife,,ON,4.44,2939
winch,,ON,5.045454545,2940
windbreaker,,ON,5.307692308,2941
window,,ON,5.68,2942
windowpane,,ON,5.416666667,2943
windowsill,,ON,5.391304348,2944
windshield,,ON,5.708333333,2945
windsock,,ON,4.391304348,2946
wine,,ON,5.791666667,2947
wineglass,,ON,6.416666667,2948
wing,,ON,4.48,2949
wingman,,ON,4.391304348,2950
wiper,,ON,5.125,2951
wiring,,ON,4.428571429,2952
wishbone,,ON,5.458333333,2953
wolfhound,,ON,4.346153846,2954
woman,,ON,5.333333333,2955
wood,,ON,5.590909091,2956
woodblock,,ON,5.4,2957
woodcarver,,ON,4.625,2958
woodcraft,,ON,4.296296296,2959
woodcutter,,ON,4.44,2960
woodpecker,,ON,4.833333333,2961
woodpile,,ON,5,2962
woods,,ON,4.409090909,2963
woodshed,,ON,5.25,2964
woodwind,,ON,4.96,2965
woodwork,,ON,5.12,2966
wool,,ON,5.392857143,2967
workbench,,ON,6.208333333,2968
workbook,,ON,5.703703704,2969
workbox,,ON,5.454545455,2970
worker,,ON,5.086956522,2971
workroom,,ON,4.703703704,2972
worksheet,,ON,4.64,2973
workshop,,ON,4.4,2974
worm,,ON,4.681818182,2975
wound,,ON,4.583333333,2976
wounds,,ON,4.391304348,2977
wrapper,,ON,5.791666667,2978
wreath,,ON,5.461538462,2979
wrench,,ON,6.181818182,2980
wrestler,,ON,4.96,2981
wrist,,ON,6.291666667,2982
wristband,,ON,5.583333333,2983
wristlet,,ON,5.428571429,2984
wristwatch,,ON,6.5,2985
xylophone,,ON,5.821428571,2986
yacht,,ON,4.88,2987
yachtsman,,ON,4.291666667,2988
yam,,ON,5.259259259,2989
yardstick,,ON,5.956521739,2990
yarn,,ON,6.115384615,2991
yearbook,,ON,5.56,2992
yoga,,ON,4.44,2993
yogurt,,ON,6.347826087,2994
yolk,,ON,4.875,2995
you,,ON,5.52,2996
youngster,,ON,5,2997
yourself,,ON,5.583333333,2998
zipper,,ON,6.08,2999
zucchini,,ON,5.923076923,3000
Cheeseburger,,Practice,,3001
Picture Frame,,Practice,,3002
Donut,,Practice,,3003
Swan,,Practice,,3004
Taco,,Practice,,3005
