CUE,RESPONSE,RESPONSE TOKEN,RESPONSE LEMMA,POS
limb,stretch,stretch,stretch,VERB
limb,poke,poke,poke,VERB
limes,fruit,fruit,fruit,NOUN
limestone,counter,counter,counter,NOUN
limestone,sit on,sit,sit,VERB
linen,measurement,measurement,measure,VERB
linen,in laundry,laundry,laundry,NOUN
linen,spread out,spread,spread,VERB
linoleum,wrap food,wrap,wrap,ADJ
linoleum,wrap food,food,food,NOUN
lip,gloss,gloss,gloss,NOUN
lip,spit,spit,spit,VERB
lip,bit,bit,bite,VERB
lip,add gloss,add,add,VERB
lip,add gloss,gloss,gloss,NOUN
lip,lip stick,lipstick,lipstick,NOUN
lip,pucker,pucker,pucker,VERB
lipstick,worn,worn,wear,VERB
lipstick,carry,carry,carry,VERB
lipstick,bought,bought,buy,NOUN
liqueur,to drink,drink,drink,VERB
litter,reduce,reduce,reduce,VERB
litter,reuse,reuse,reuse,VERB
litter,recycle,recycle,recycle,VERB
litter,throw away,throw,throw,VERB
litter,cat box,cat,cat,NOUN
litter,cat box,box,box,NOUN
lizard,reptile,reptile,reptile,NOUN
lobe,flat,flat,flat,ADJ
lock,locking the door,locking,lock,VERB
lock,locking the door,door,door,NOUN
lock,locking the window,locking,lock,VERB
lock,locking the window,window,window,NOUN
lock,putting the lock on a gate,putting,put,VERB
lock,putting the lock on a gate,gate,gate,NOUN
lock,diary,diary,diary,INTJ
lock,house,house,house,NOUN
lock,safe,safe,safe,ADJ
locker,lock,lock,lock,VERB
locker,shut,shut,shut,VERB
locker,hold things,hold,hold,VERB
lodge,stay,stay,stay,VERB
lodge,live,live,live,VERB
log,chop it,chop,chop,VERB
log,ride it,ride,ride,VERB
loudspeaker,turn up,turn,turn,VERB
lounger,rest,rest,rest,VERB
lounger,comfortable place to read a book,comfortable,comfortable,ADJ
lounger,comfortable place to read a book,place,place,NOUN
lounger,comfortable place to read a book,read,read,VERB
lounger,comfortable place to read a book,book,book,NOUN
lounger,eat a meal,eat,eat,VERB
lounger,eat a meal,meal,meal,NOUN
lounger,or carry on a conversation,carry,carry,VERB
lounger,or carry on a conversation,conversation,conversation,NOUN
lounger,wipe and vacuum when not in use,wipe,wipe,VERB
lounger,wipe and vacuum when not in use,vacuum,vacuum,VERB
lounger,wipe and vacuum when not in use,use,use,NOUN
lounger,napping,napping,nap,VERB
lovebird,actual bird,bird,bird,NOUN
lovebird,symbol of love,symbol,symbol,NOUN
lovebird,symbol of love,love,love,NOUN
lozenge,to relieve,relieve,relieve,VERB
lozenge,to taste,taste,taste,VERB
lozenge,to make someone be quiet,make,make,VERB
lozenge,to make someone be quiet,quiet,quiet,ADJ
lozenge,to soothe,soothe,soothe,VERB
lubrication,help things move easier,help,help,VERB
lubrication,help things move easier,move,move,VERB
lubrication,help things move easier,easier,easier,ADJ
lubrication,wet,wet,wet,ADJ
lubrication,loosen,loosen,loosen,VERB
lumber,renew,renew,renew,VERB
lumber,houses,houses,housis,NOUN
lumber,boardwalks,boardwalks,boardwalk,NOUN
lump,hurt,hurt,hurt,VERB
machine,vend food and drinks,vend,vend,VERB
machine,vend food and drinks,food,food,NOUN
machine,vend food and drinks,drinks,drink,NOUN
machine,help with cooking,help,help,VERB
machine,help with cooking,cooking,cook,VERB
machine,help with labor,help,help,VERB
machine,help with labor,labor,labor,NOUN
machine,any form of assistance to aid humans,form,form,NOUN
machine,any form of assistance to aid humans,assistance,assist,VERB
machine,any form of assistance to aid humans,aid,aid,VERB
machine,any form of assistance to aid humans,humans,human,NOUN
magnet,collect change,collect,collect,ADJ
magnet,collect change,change,change,NOUN
magnet,pick up unwanted metal,pick,pick,VERB
magnet,pick up unwanted metal,unwanted,unwanted,ADJ
magnet,pick up unwanted metal,metal,metal,NOUN
mall,shop,shop,shop,VERB
mall,getting new things,new,new,ADJ
mall,spending money,spending,spend,VERB
mall,spending money,money,money,NOUN
man,kill,kill,kill,VERB
man,to person to talk to,person,person,NOUN
man,to person to talk to,talk,talk,VERB
mantelpiece,redefine,redefine,redefine,VERB
manure,smells,smells,smell,VERB
manure,horses,horses,horse,NOUN
map,directions,directions,direction,NOUN
map,discovery,discovery,discovery,NOUN
map,direction,direction,direction,NOUN
map,stops,stops,stop,VERB
masseuse,massage,massage,massage,VERB
mastiff,petting,petting,pet,VERB
mastiff,hugging,hugging,hug,VERB
mastiff,raising,raising,raise,VERB
mastiff,training,training,train,VERB
mastiff,companionship,companionship,companionship,VERB
masturbate,relief,relief,relief,VERB
masturbate,de-stress,de,de-stress,VERB
mathematician,smart,smart,smart,ADJ
mathematician,teacher,teacher,teacher,NOUN
mathematician,numbers,numbers,number,NOUN
matter,chemistry,chemistry,chemistry,NOUN
matter,mass,mass,mass,ADJ
matter,weight,weight,weight,NOUN
mayonnaise,sped,sped,spread,VERB
mayonnaise,taste,taste,taste,VERB
mayonnaise,make potato salad,make,make,VERB
mayonnaise,make potato salad,potato,potato,NOUN
mayonnaise,make potato salad,salad,salad,NOUN
mayonnaise,turkey burger,turkey,turkey,NOUN
mayonnaise,turkey burger,burger,burger,NOUN
mayonnaise,sandwiches,sandwiches,sandwich,NOUN
mayor,directs,directs,direct,VERB
mayor,appoints,appoints,appoint,VERB
mayor,fires,fires,fire,VERB
mayor,leading,leading,lead,VERB
me,personal,personal,personal,ADJ
meadow,grassland,grassland,grassland,NOUN
meat,cook it,cook,cook,VERB
medication,to take,take,take,VERB
medication,to get better,better,better,ADJ
medication,to swallow,swallow,swallow,VERB
medication,to prevent,prevent,prevent,VERB
medication,to boost,boost,boost,VERB
medication,to not feel,feel,feel,VERB
medication,doctor office,doctor,doctor,NOUN
medication,doctor office,office,office,NOUN
medication,patient,patient,patient,NOUN
memo,informing,informing,inform,VERB
memo,listening,listening,listen,VERB
memorabilia,sports,sports,sport,NOUN
memorabilia,trophies,trophies,trophy,NOUN
menu,find what you want to order,find,find,VERB
menu,find what you want to order,want,want,VERB
menu,find what you want to order,order,order,VERB
menu,fan you off,fan,fan,VERB
merchandise,to use,use,use,VERB
merchandise,sale,sale,sale,NOUN
merchandise,redo,redo,redo,VERB
meteorologist,weather,weather,weather,NOUN
mice,rodents,rodents,rodent,NOUN
mice,experimental objects,experimental,experiment,VERB
mice,experimental objects,objects,object,NOUN
microphone,sing,sing,sing,VERB
microphone,rap,rap,rap,VERB
microphone,use as a weapon,use,use,VERB
microphone,use as a weapon,weapon,weapon,NOUN
midshipman,appointed,appointed,appoint,VERB
midshipman,communicate,communicate,communicate,VERB
mincemeat,meal,meal,meal,NOUN
mincemeat,recipe,recipe,recipe,NOUN
mint,mouthwash,mouthwash,mouthwash,NOUN
mint,gum,gum,gum,NOUN
mirror,reflect,reflect,reflect,VERB
mitt,to catch a baseball,catch,catch,VERB
mitt,to catch a baseball,baseball,baseball,NOUN
mitt,to protect from heat,protect,protect,VERB
mitt,to protect from heat,heat,heat,NOUN
mitt,to keep your hands warm,keep,keep,VERB
mitt,to keep your hands warm,hands,hand,NOUN
mitt,to keep your hands warm,warm,warm,ADJ
molasses,sweeten food,sweeten,sweeten,VERB
molasses,sweeten food,food,food,NOUN
molasses,gingerbread,gingerbread,gingerbread,NOUN
molasses,pancake syrup,pancake,pancake,NOUN
molasses,pancake syrup,syrup,syrup,NOUN
molasses,sweeten with,sweeten,sweeten,VERB
mommy,affection,affection,affection,NOUN
mommy,raising children,raising,raise,VERB
mommy,raising children,children,child,NOUN
mommy,advice,advice,advice,VERB
money,spending,spending,spend,VERB
money,earning,earning,earn,VERB
money,giving,giving,give,VERB
money,receiving,receiving,receive,VERB
money,saving,saving,save,VERB
money,buying things,buying,buy,VERB
money,value,value,value,NOUN
money,sharing,sharing,share,VERB
mongoose,kill a cobra,kill,kill,VERB
mongoose,kill a cobra,cobra,cobra,NOUN
mop,floors,floors,floor,NOUN
mop,swiffer,swiffer,swiffer,NOUN
mop,wig,wig,wig,NOUN
morphine,pain relief,pain,pain,NOUN
morphine,pain relief,relief,relief,VERB
morphine,addiction,addiction,addiction,NOUN
morphine,healing,healing,heal,VERB
mortician,bury,bury,bury,VERB
mortician,funeral,funeral,funeral,NOUN
mortician,coffin,coffin,coffin,NOUN
mortician,funeral director,funeral,funeral,ADJ
mortician,funeral director,director,director,NOUN
motel,get away from home,home,home,NOUN
mothball,dust bunny,dust,dust,ADJ
mothball,dust bunny,bunny,bunny,NOUN
mother,converse,converse,converse,VERB
mother,travel with,travel,travel,VERB
motorboat,river,river,river,NOUN
motorboat,lake,lake,lake,NOUN
mountainside,view,view,view,VERB
mountainside,snowboard,snowboard,snowboard,VERB
mountainside,ski,ski,ski,VERB
mouse,trap it,trap,trap,VERB
mouse,use to navigate a computer,use,use,VERB
mouse,use to navigate a computer,navigate,navigate,VERB
mouse,use to navigate a computer,computer,computer,NOUN
mousse,style,style,style,NOUN
moustache,sexual,sexual,sexual,ADJ
moustache,man,man,man,NOUN
mouth,clean it,clean,clean,VERB
mouthwash,fresh breath,fresh,fresh,ADJ
mouthwash,fresh breath,breath,breath,NOUN
mud,stomp,stomp,stomp,VERB
muffler,car,car,car,NOUN
muffler,car parts,car,car,NOUN
muffler,car parts,parts,part,NOUN
muffler,scarf,scarf,scarf,NOUN
muffler,quieting sound,quieting,quieting,VERB
muffler,quieting sound,sound,sound,NOUN
Mug,drink from,drink,drink,VERB
mulberry,squash,squash,squish,VERB
mulberry,jam,jam,jam,NOUN
mulberry,diabetes,diabetes,diabete,NOUN
mule,ride,ride,ride,VERB
mule,spank,spank,spank,VERB
mule,breed,breed,breed,VERB
mule,shave,shave,shave,VERB
mule,befriend,befriend,befriend,VERB
mule,tame,tame,tame,VERB
mullets,dress it,dress,dress,VERB
mullets,cut grow,cut,cut,VERB
mullets,cut grow,grow,grow,VERB
mum,to provide color,provide,provide,VERB
mum,to provide color,color,color,NOUN
mum,hug her,hug,hug,VERB
mum,love her,love,love,VERB
mum,talk to her,talk,talk,VERB
mum,write her letters,write,write,VERB
mum,write her letters,letters,letter,NOUN
mum,ask for advice,ask,ask,VERB
mum,ask for advice,advice,advice,NOUN
mum,laugh with,laugh,laugh,VERB
mum,cry with,cry,cry,VERB
mum,yell at,yell,yell,VERB
mum,walk together,walk,walk,VERB
mum,call her,call,call,VERB
mum,visit her,visit,visit,VERB
mum,take her out for the day,take,take,VERB
mum,take her out for the day,day,day,NOUN
munitions,used to fire guns,used,use,VERB
munitions,used to fire guns,fire,fire,VERB
munitions,used to fire guns,guns,gun,NOUN
munitions,used as a display or decoration,used,use,VERB
munitions,used as a display or decoration,display,display,VERB
munitions,used as a display or decoration,decoration,decorate,VERB
muscle,body builder,body,body,NOUN
muscle,body builder,builder,builder,NOUN
musket,shooting,shooting,shoot,VERB
musket,fighting,fighting,fight,VERB
mutton,roast,roast,roast,VERB
mutton,fry,fry,fry,VERB
muzzle,to withhold,withhold,withhold,VERB
myself,i can walk,walk,walk,VERB
myself,i can talk,talk,talk,VERB
myself,i can drive myself places,drive,drive,VERB
myself,i can drive myself places,places,place,NOUN
myself,i can cook things,cook,cook,VERB
myself,i can dress,dress,dress,VERB
myself,i can clean myself,clean,clean,VERB
nail,gel,gel,gel,NOUN
nail,acrylic,acrylic,acrylic,ADJ
nail,hang pictures,hang,hang,VERB
nail,hang pictures,pictures,picture,NOUN
nail,hang decor,hang,hang,VERB
nail,hang decor,decor,decorate,VERB
nail,secure wood,secure,secure,VERB
nail,secure wood,wood,wood,NOUN
nail,build things,build,build,VERB
nameplate,desk at work,desk,desk,NOUN
nameplate,desk at work,work,work,NOUN
nameplate,equipment data,equipment,equipment,NOUN
nameplate,equipment data,data,data,NOUN
nameplate,gravestone,gravestone,gravestone,NOUN
nameplate,mailbox,mailbox,mailbox,NOUN
nameplate,front door,front door,front door,VERB
navel,standing,standing,stand,VERB
necklace,sell,sell,sell,VERB
necklace,to look pretty,look,look,VERB
necklace,a gift,gift,gift,NOUN
needlepoint,dexterity,dexterity,dexterity,NOUN
needlepoint,amusement,amusement,amuse,VERB
needlepoint,time pass,time,time,NOUN
needlepoint,time pass,pass,pass,VERB
needlepoint,project,project,project,NOUN
needles,shots vaccines,shots,shot,NOUN
needles,shots vaccines,vaccines,vaccine,NOUN
needles,tattoos,tattoos,tattoo,NOUN
needles,acupuncture,acupuncture,acupuncture,NOUN
needles,making crafts,making,make,VERB
needles,making crafts,crafts,craft,NOUN
needlework,career,career,career,NOUN
needlework,education purposes,education,educate,VERB
needlework,education purposes,purposes,purpose,NOUN
negligee,wear it,wear,wear,VERB
negligee,take it off,take,take,VERB
nephew,name,name,name,NOUN
nephew,give advice,give,give,ADJ
nephew,give advice,advice,advice,NOUN
nephew,swinging,swinging,swing,VERB
nephew,loving,loving,love,ADJ
nephew,birth control,birth,birth,NOUN
nephew,birth control,control,control,NOUN
net,holding,holding,hold,VERB
nettle,scrape,scrape,scrape,VERB
nettle,roll,roll,roll,VERB
nettle,push,push,push,VERB
neurologist,improvement,improvement,improve,VERB
neurologist,doctor,doctor,doctor,NOUN
neurologist,brain damage help,brain,brain,NOUN
neurologist,brain damage help,damage,damage,NOUN
neurologist,brain damage help,help,help,VERB
newlyweds,honeymoon,honeymoon,honeymoon,NOUN
newlyweds,family,family,family,NOUN
newlyweds,insurance,insurance,insurance,NOUN
newlyweds,satisfaction,satisfaction,satisfaction,NOUN
newscaster,report news,report,report,NOUN
newscaster,report news,news,news,NOUN
newsprint,print,print,print,VERB
newsprint,wipe down,wipe,wipe,VERB
newsstand,resell,resell,resell,VERB
newsstand,selling newspapers,selling,sell,VERB
newsstand,selling newspapers,newspapers,newspaper,NOUN
newsstand,buying newspapers,buying,buy,VERB
newsstand,buying newspapers,newspapers,newspaper,NOUN
newsstand,talking,talking,talk,VERB
nickel,count,count,count,VERB
nickel,use for change,use,use,VERB
nickel,use for change,change,change,NOUN
nightdress,nightgown,nightgown,nightgown,NOUN
nightgown,pajamas,pajamas,pajama,NOUN
nightlight,plugin,plugin,plugin,VERB
nightlight,turn on,turn,turn on,VERB
nightlight,turn off,turn,turn off,VERB
nightlight,bright,bright,bright,ADJ
nightlight,burn out,burn,burn,VERB
nightstick,to see,see,see,VERB
nightstick,hit someone,hit,hit,VERB
nightstick,twirl,twirl,twirl,VERB
nipple,breast milk,breast,breast,NOUN
nipple,breast milk,milk,milk,NOUN
nipple,to nourish,nourish,nourish,VERB
noodles,boiling it,boiling,boil,VERB
noodles,cooking it,cooking,cooke,VERB
noodles,playing in the pool with it,playing,play,VERB
noodles,playing in the pool with it,pool,pool,NOUN
noodles,cook with,cook,cook,VERB
noose,strangled,strangled,strangle,VERB
nostril,snorts,snorts,snort,VERB
nostril,sneeze,sneeze,sneeze,VERB
nostril,sniff,sniff,sniff,VERB
note,message,message,message,VERB
note,rip,rip,rip,VERB
note,shred,shred,shred,VERB
note,mental,mental,mental,ADJ
notepaper,notes,notes,note,NOUN
novel,concentration,concentration,concentrate,VERB
novel,to inspire,inspire,inspire,VERB
novel,to understand,understand,understand,VERB
novel,enjoy,enjoy,enjoy,VERB
nun,counsel,counsel,counsel,VERB
nut,topping,topping,topping,NOUN
nut,snacking,snacking,snack,VERB
nut,use in baking and cooking,use,use,VERB
nut,use in baking and cooking,baking,bake,VERB
nut,use in baking and cooking,cooking,cook,VERB
nut,feed to squirrel,feed,feed,VERB
nut,feed to squirrel,squirrel,squirrel,NOUN
nutmeg,to pour,pour,pour,VERB
nutmeg,to splash on others,splash,splash,VERB
nutshell,outside surface,outside,outside,ADJ
nutshell,outside surface,surface,surface,NOUN
nutshell,shell,shell,shell,NOUN
nylon,underwear,underwear,underwear,ADJ
obstetrician,guidance,guidance,guide,VERB
obstetrician,delivery,delivery,delivery,NOUN
obstetrician,birth,birth,birth,NOUN
obstetrician,treatment,treatment,treatment,NOUN
obstetrician,go to doctor,go,go,VERB
obstetrician,go to doctor,doctor,doctor,NOUN
obstetrician,ultra sounds,ultrasound,ultrasound,NOUN
obstetrician,pregnancy status,pregnancy,pregnancy,ADJ
obstetrician,pregnancy status,status,status,NOUN
oceanographer,learn,learn,learn,VERB
oceanographer,study the ocean,study,study,VERB
oceanographer,study the ocean,ocean,ocean,NOUN
oceanographer,release information,release,release,VERB
oceanographer,release information,information,information,NOUN
oceanographer,study ocean animals,study,study,VERB
oceanographer,study ocean animals,ocean,ocean,ADJ
oceanographer,study ocean animals,animals,animal,NOUN
oilcloth,coverage,coverage,cover,VERB
oilcloth,prints,prints,print,NOUN
oilcloth,luggage,luggage,luggage,NOUN
oilcloth,removing makeup,removing,remove,VERB
oilcloth,removing makeup,makeup,makeup,NOUN
oilcloth,removing oil on skin,removing,remove,VERB
oilcloth,removing oil on skin,oil,oil,NOUN
oilcloth,removing oil on skin,skin,skin,NOUN
opal,to make beautiful,make,make,VERB
opal,to make beautiful,beautiful,beautiful,ADJ
opium,scent,scent,scent,NOUN
orangutan,monkey,monkey,monkey,NOUN
orchard,food production,food,food,NOUN
orchard,food production,production,production,NOUN
orchard,looking at,looking,look,VERB
ore,mining,mining,mine,VERB
ore,crafting jewelry,crafting,craft,VERB
ore,crafting jewelry,jewelry,jewelry,NOUN
ore,sourcing metal,sourcing,source,VERB
ore,sourcing metal,metal,metal,NOUN
organ,donating to those in need,donating,donate,VERB
organ,donating to those in need,need,need,NOUN
organ,playing an instrument,playing,play,VERB
organ,playing an instrument,instrument,instrument,NOUN
orphan,kid,kid,kid,NOUN
orphan,person,person,person,NOUN
orthodontist,visited,visited,visit,VERB
orthodontist,referred,referred,refer,VERB
outfielder,pass,pass,pass,VERB
outhouse,bathroom,bathroom,bathroom,NOUN
outhouse,brush,brush,brush,VERB
overcoat,dry,dry,dry,VERB
pacifier,sucked,sucked,suck,VERB
pacifier,chew on,chew,chew,NOUN
pacifier,use to plug hole,use,use,VERB
pacifier,use to plug hole,plug,plug,VERB
pacifier,use to plug hole,hole,hole,NOUN
pacifier,loosen a tooth,loosen,loosen,VERB
pacifier,loosen a tooth,tooth,tooth,NOUN
pacifier,soothing,soothing,soothe,VERB
pacifier,sucking,sucking,suck,VERB
pacifier,calming,calming,calm,VERB
package,excitement,excitement,excite,VERB
packaging,mailing,mailing,mail,VERB
packet,educating,educating,educate,VERB
packet,giving instructions,giving,give,VERB
packet,giving instructions,instructions,instruct,VERB
pad,kneel on,kneel,kneel,VERB
padding,protection,protection,protect,VERB
padding,squeeze,squeeze,squeeze,VERB
painkiller,take painkiller,take,take,VERB
painkiller,snort painkiller,snort,snort,VERB
painkiller,throw away the painkiller,painkiller,throw away,VERB
paint,pretending,pretending,pretend,VERB
paintbox,tools,tools,tool,NOUN
paintbox,for painting,painting,paint,VERB
paintbox,carry painting equipment,carry,carry,VERB
paintbox,carry painting equipment,equipment,equipment,NOUN
pajamas,use to sleep,use,use,VERB
pajamas,use to sleep,sleep,sleep,VERB
pajamas,tie something with,tie,tie,VERB
pan,weapon,weapon,weapon,NOUN
panhandler,money,money,money,NOUN
panhandler,job,job,job,NOUN
panhandler,use them to get money,use,use,VERB
panhandler,use them to get money,money,money,NOUN
pantaloons,buy,buy,buy,VERB
pantry,store food,store,store,VERB
pantry,store food,food,food,NOUN
pantry,room,room,room,NOUN
pantry,food storage,food,food,NOUN
pantry,food storage,storage,store,VERB
paperback,binder,binder,binder,NOUN
paperback,notebook,notebook,notebook,NOUN
paperback,book,book,book,NOUN
paprika,to season,season,season,VERB
paprika,to add flavor,add,add,VERB
paprika,to add flavor,flavor,flavor,NOUN
paprika,to sprinkle,sprinkle,sprinkle,VERB
parachute,skydive,skydive,skydive,VERB
parachute,slow down car,slow,slow,VERB
parachute,slow down car,car,car,NOUN
parachute,play with in gym class,play,play,VERB
parachute,play with in gym class,gym,gym,NOUN
parachute,play with in gym class,class,class,NOUN
parachute,parasailing,parasailing,parasailing,VERB
parachute,jumping out a plane,jumping,jump,VERB
parachute,jumping out a plane,plane,plane,NOUN
parachutist,assist,assist,assist,VERB
parachutist,parachute,parachute,parachute,NOUN
parachutist,jumping,jumping,jump,VERB
parakeet,companion,companion,companion,NOUN
paraphernalia,fetish,fetish,fetish,NOUN
parcel,ship,ship,ship,VERB
parka,coat,coat,coat,NOUN
parka,cold weather,cold,cold,ADJ
parka,cold weather,weather,weather,NOUN
parsnip,flavor a meal,flavor,flavor,VERB
parsnip,flavor a meal,meal,meal,NOUN
parsnip,harvest,harvest,harvest,VERB
pastry,baked goods,baked,bake,VERB
pastry,baked goods,goods,good,NOUN
pastry,hunger,hunger,hunger,NOUN
peanut,peanut butter,peanut,peanutbutter,NOUN
peanut,mix with other foods,mix,mix,VERB
peanut,mix with other foods,foods,food,NOUN
pedal,spin,spin,spin,VERB
pedal,pull,pull,pull,VERB
pedal,to press,press,press,VERB
pedal,to go,go,go,VERB
pedal,to stop,stop,stop,VERB
peephole,seeing if someone is outside,seeing,see,VERB
peephole,checking mail,checking,check,VERB
peephole,checking mail,mail,mail,NOUN
peephole,spy,spy,spy,VERB
peephole,see who is there,see,see,VERB
peephole,see who is knocking,see,see,VERB
peephole,look around for fun,look,look,VERB
peephole,look around for fun,fun,fun,NOUN
pellet,small,small,small,ADJ
pellet,rounded,rounded,round,ADJ
pelvis,bone,bone,bone,NOUN
penny,buy things,buy,buy,VERB
penthouse,lived,lived,live,VERB
penthouse,viewed,viewed,view,VERB
peony,flower,flower,flower,NOUN
peony,pink,pink,pink,ADJ
peppermint,give to someone,give,give,VERB
perfume,like,like,like,VERB
perfume,dislike,dislike,dislike,VERB
periscope,looking,looking,look,VERB
person,interact,interact,interact,VERB
person,high-five,high,high-five,VERB
person,fist pump,fist,fist-pump,VERB
person,smile,smile,smile,VERB
person,gossip,gossip,gossip,VERB
perspiration,to cool off your body,cool,cool,VERB
perspiration,to cool off your body,body,body,NOUN
petal,garnish foods,garnish,garnish,VERB
petal,garnish foods,foods,food,NOUN
petal,decorate something,decorate,decorate,VERB
petal,add to a garden,add,add,VERB
petal,add to a garden,garden,garden,NOUN
petticoat,fashion,fashion,fashion,NOUN
pew,church,church,church,NOUN
pew,worship,worship,worship,VERB
pew,wedding,wedding,wedding,NOUN
pew,seating,seating,sit,VERB
phalanges,fingers,fingers,finger,NOUN
phalanges,hands,hands,hand,NOUN
phalanges,opposable thumbs,opposable,opposable,ADJ
phalanges,opposable thumbs,thumbs,thumb,NOUN
phalanges,to grab,grab,grab,VERB
phalanges,to grip,grip,grip,VERB
phalanges,to hold,hold,hold,VERB
phalanges,to release,release,release,VERB
phalanges,to itch,itch,itch,VERB
phalanges,to feel,feel,feel,VERB
phalanges,to touch,touch,touch,VERB
pharmacist,give you pills medicine,give,give,VERB
pharmacist,give you pills medicine,pills,pill,NOUN
pharmacist,give you pills medicine,medicine,medicine,NOUN
pharmacist,use them as a resource of knowledge,use,use,VERB
pharmacist,use them as a resource of knowledge,resource,resource,NOUN
pharmacist,use them as a resource of knowledge,knowledge,knowledge,NOUN
photograph,scrapbook,scrapbook,scrapbook,NOUN
photograph,slideshow,slideshow,slideshow,NOUN
photograph,capture memories,capture,capture,VERB
photograph,capture memories,memories,memory,NOUN
photograph,document conditions,document,document,VERB
photograph,document conditions,conditions,condition,NOUN
physician,to take care of a sickness,take,take,VERB
physician,to take care of a sickness,care,care,NOUN
physician,to take care of a sickness,sickness,sickness,NOUN
physician,to keep a person in good health,keep,keep,VERB
physician,to keep a person in good health,person,person,NOUN
physician,to keep a person in good health,good,good,ADJ
physician,to keep a person in good health,health,health,NOUN
physician,attend,attend,attend,VERB
physician,become,become,become,VERB
physician,practicing,practicing,practice,VERB
piano,played,played,play,VERB
piano,music,music,music,NOUN
piano,stage prop,stage,stage prop,NOUN
pickaxe,cutting trees,cutting,cut,VERB
pickaxe,cutting trees,trees,tree,NOUN
pickaxe,cutting branches,cutting,cut,VERB
pickaxe,cutting branches,branches,branch,NOUN
pickaxe,to get diamonds in minecraft,diamonds,diamonds,NOUN
pickaxe,to get diamonds in minecraft,minecraft,minecraft,NOUN
picnicker,go on picnics with,go,go,VERB
picnicker,go on picnics with,picnics,picnic,NOUN
picnicker,photograph,photograph,photograph,NOUN
picnicker,walk by,walk,walk,VERB
picture,cards,cards,card,NOUN
picture,rip up,rip,rip,VERB
Picture Frame,to hang,hang,hang,VERB
Picture Frame,to display,display,display,VERB
Picture Frame,to decorate,decorate,decorate,VERB
pie,eating it,eating,eat,VERB
pie,smelling it,smelling,smell,VERB
pie,baking it,baking,bake,VERB
pie,sharing it,sharing,share,VERB
piercing,ear,ear,ear,ADJ
pigtail,electrical cord,electrical,electrical,ADJ
pigtail,electrical cord,cord,cord,NOUN
pigtail,pigs tail,pigs,pig,NOUN
pigtail,pigs tail,tail,tail,NOUN
pilaf,cooking with it,cooking,cook,VERB
pill,take,take,take,VERB
pill,swallow,swallow,swallow,VERB
pimento,cheese,cheese,cheese,NOUN
pimento,stuffed olives,stuffed,stuff,VERB
pimento,stuffed olives,olives,olive,NOUN
pimple,popping,popping,pop,VERB
pimple,squeezing,squeezing,squeeze,VERB
pimple,picking,picking,pick,VERB
pin,board,board,board,NOUN
pin,blame,blame,blame,NOUN
pin,clip something,clip,clip,VERB
pinecone,art,art,art,NOUN
pinecone,crafts,crafts,craft,NOUN
pinkie,promise,promise,promise,VERB
pinkie,to pick up things,pick,pick,VERB
pipe,run water,run,run,VERB
pipe,run water,water,water,NOUN
pistol,cleaned,cleaned,clean,VERB
pistol,fear tactic,fear,fear,NOUN
pistol,fear tactic,tactic,tactic,ADJ
pistol,changed,changed,change,VERB
pitcher,hold and pour drinks,hold,hold,VERB
pitcher,hold and pour drinks,pour,pour,VERB
pitcher,hold and pour drinks,drinks,drink,NOUN
pitchfork,scooping,scooping,scoop,VERB
pitchfork,stabbing,stabbing,stab,VERB
pitchfork,picks things up,picks,pick,VERB
placard,playing cards,playing,play,VERB
placard,playing cards,cards,card,NOUN
placenta,keeps a fetus alive,keeps,keep,VERB
placenta,keeps a fetus alive,fetus,fetus,ADJ
placenta,keeps a fetus alive,alive,alive,NOUN
placenta,gain nutrients,gain,gain,VERB
placenta,gain nutrients,nutrients,nutrient,NOUN
placenta,provide nutrients,provide,provide,VERB
placenta,provide nutrients,nutrients,nutrient,NOUN
plaster,cover wall and ceilings,cover,cover,VERB
plaster,cover wall and ceilings,wall,wall,NOUN
plaster,cover wall and ceilings,ceilings,ceiling,NOUN
plaster,caulk,caulk,caulk,NOUN
plaster,sealant,sealant,seal,VERB
plastic,containers,containers,container,NOUN
plastic,benches,benches,bench,NOUN
plastic,cars,cars,cars,NOUN
plastic,bottles,bottles,bottle,NOUN
plastic,shoes,shoes,shoe,VERB
plastic,homes,homes,home,NOUN
platter,holding food,holding,hold,VERB
platter,holding food,food,food,NOUN
platter,holding other objects,holding,hold,VERB
platter,holding other objects,objects,object,NOUN
playhouse,scream,scream,scream,VERB
playroom,play with toys,play,play,VERB
playroom,play with toys,toys,toy,NOUN
playroom,learn games,learn,learn,VERB
playroom,learn games,games,game,NOUN
playroom,learn lessons,learn,learn,VERB
playroom,learn lessons,lessons,lesson,NOUN
playsuit,to play,play,play,VERB
playsuit,playsuit,playsuit,playsuit,NOUN
plow,farming,farming,farm,VERB
plow,dig up dirt,dig,dig,VERB
plow,dig up dirt,dirt,dirt,NOUN
plow,helps with crop,helps,help,VERB
plow,helps with crop,crop,crop,NOUN
plum,nutrients,nutrients,nutrient,NOUN
plum,sugar,sugar,sugar,NOUN
plumber,toilet,toilet,toilet,NOUN
plywood,screw,screw,screw,VERB
plywood,split,split,split,VERB
pocket,holder for many things,holder,hold,VERB
pocket,holder for many things,many,many,ADJ
pocket,hand warmer,hand,hand,NOUN
pocket,hand warmer,warmer,warmer,NOUN
podiatrist,heal,heal,heal,VERB
podiatrist,treat,treat,treat,VERB
podiatrist,feet,feet,foot,NOUN
podiatrist,provide,provide,provide,VERB
